time,luminosity,radius,temperature
63.94151159079037,1.9348615736226135e+41,1352030589100870.0,3502.29650743286
63.988906353171565,1.933632926355374e+41,1353296312688361.5,3500.0913956704353
64.03630111555276,1.9324042790881346e+41,1354562036275853.2,3497.886283908011
64.08369587793395,1.931175631820895e+41,1355827759863344.5,3495.681172145587
64.13109064031514,1.9299469845536557e+41,1357093483450835.8,3493.476060383163
64.17848540269634,1.9287183372864163e+41,1358359207038327.5,3491.2709486207377
64.22588016507753,1.927489690019177e+41,1359624930625819.0,3489.0658368583136
64.27327492745871,1.9262610427519374e+41,1360890654213310.2,3486.8607250958894
64.32066968983992,1.925032395484698e+41,1362156377800802.0,3484.6556133334648
64.36806445222112,1.923803748217458e+41,1363422101388293.8,3482.4505015710397
64.41545921460231,1.922575100950219e+41,1364687824975785.0,3480.2453898086155
64.4628539769835,1.9213464536829797e+41,1365953548563276.5,3478.0402780461914
64.5102487393647,1.92011780641574e+41,1367219272150768.2,3475.8351662837667
64.55764350174589,1.918889159148501e+41,1368484995738259.5,3473.6300545213426
64.60503826412707,1.9176605118812614e+41,1369750719325750.8,3471.4249427589184
64.65243302650828,1.9164318646140216e+41,1371016442913242.5,3469.2198309964933
64.69982778888946,1.9152032173467825e+41,1372282166500734.0,3467.014719234069
64.74722255127065,1.913974570079543e+41,1373547890088225.2,3464.809607471645
64.79461731365186,1.9127459228123036e+41,1374813613675717.0,3462.6044957092204
64.84201207603304,1.9115172755450642e+41,1376079337263208.5,3460.399383946796
64.88940683841425,1.9102886282778244e+41,1377345060850700.0,3458.1942721843716
64.93680160079543,1.9090599810105853e+41,1378610784438191.5,3455.9891604219474
64.98419636317662,1.907831333743346e+41,1379876508025682.8,3453.7840486595233
