SED freq flux
27 0.6 19208.8865465
27 0.61 19454.890859
27 0.62 19688.5331629
27 0.63 19908.8355552
27 0.64 20114.8660551
27 0.65 20305.7622198
27 0.66 20480.7547746
27 0.67 20639.1900507
27 0.68 20780.5499675
27 0.69 20904.4683556
27 0.7 21010.7425975
27 0.71 21099.3398442
27 0.72 21170.3974346
27 0.73 21224.2175484
27 0.74 21261.2565187
27 0.75 21282.1095752
27 0.76 21287.4920432
27 0.77 21278.2181661
27 0.78 21255.1787535
27 0.79 21219.318781
27 0.8 21171.6159209
27 0.81 21113.0607767
27 0.82 21044.6393725
27 0.83 20967.3182239
27 0.84 20882.0321223
27 0.85 20789.6745952
27 0.86 20691.0908848
27 0.87 20587.0731979
27 0.88 20478.357935
27 0.89 20365.6245826
27 0.9 20249.4959596
27 0.91 20130.5395232
27 0.92 20009.2694744
27 0.93 19886.1494308
27 0.94 19761.5954762
27 0.95 19635.9794286
27 0.96 19509.6321987
27 0.97 19382.8471439
27 0.98 19255.8833436
27 0.99 19128.9687435
27 1.0 19002.3031336
27 1.01 18876.060938
27 1.02 18750.3938047
27 1.03 18625.432991
27 1.04 18501.2915484
27 1.05 18378.066311
27 1.06 18255.8396995
27 1.07 18134.6813487
27 1.08 18014.6495735
27 1.09 17895.7926841
27 1.1 17778.1501639
27 1.11 17661.7537211
27 1.12 17546.6282276
27 1.13 17432.7925539
27 1.14 17320.2603123
27 1.15 17209.0405164
27 1.16 17099.1381661
27 1.17 16990.5547666
27 1.18 16883.2887874
27 1.19 16777.3360685
27 1.2 16672.6901797
27 1.21 16569.342738
27 1.22 16467.2836876
27 1.23 16366.5015472
27 1.24 16266.9836278
27 1.25 16168.7162247
27 1.26 16071.6847866
27 1.27 15975.8740639
27 1.28 15881.2682396
27 1.29 15787.8510436
27 1.3 15695.6058537
27 1.31 15604.5157831
27 1.32 15514.5637577
27 1.33 15425.7325832
27 1.34 15338.0050036
27 1.35 15251.3637522
27 1.36 15165.7915955
27 1.37 15081.2713719
27 1.38 14997.786024
27 1.39 14915.3186271
27 1.4 14833.8524138
27 1.41 14753.3707935
27 1.42 14673.8573708
27 1.43 14595.2959592
27 1.44 14517.6705935
27 1.45 14440.9655395
27 1.46 14365.1653019
27 1.47 14290.2546308
27 1.48 14216.2185258
27 1.49 14143.0422399
27 1.5 14070.711282
27 1.51 13999.2114174
27 1.52 13928.5286692
27 1.53 13858.6493174
27 1.54 13789.5598978
27 1.55 13721.2472011
27 1.56 13653.6982704
27 1.57 13586.900399
27 1.58 13520.8411273
27 1.59 13455.5082404
27 1.6 13390.8897639
27 1.61 13326.9739611
27 1.62 13263.749329
27 1.63 13201.2045944
27 1.64 13139.32871
27 1.65 13078.1108505
27 1.66 13017.5404083
27 1.67 12957.6069898
27 1.68 12898.3004104
27 1.69 12839.6106912
27 1.7 12781.5280544
27 1.71 12724.0429193
27 1.72 12667.1458981
27 1.73 12610.8277917
27 1.74 12555.0795859
27 1.75 12499.8924474
27 1.76 12445.2577195
27 1.77 12391.1669186
27 1.78 12337.6117302
27 1.79 12284.584005
27 1.8 12232.0757555
27 1.81 12180.0791523
27 1.82 12128.5865201
27 1.83 12077.5903349
27 1.84 12027.08322
27 1.85 11977.057943
27 1.86 11927.5074123
27 1.87 11878.424674
27 1.88 11829.8029088
27 1.89 11781.6354287
27 1.9 11733.9156743
27 1.91 11686.6372118
27 1.92 11639.79373
27 1.93 11593.3790375
27 1.94 11547.3870601
27 1.95 11501.8118383
27 1.96 11456.6475242
27 1.97 11411.8883794
27 1.98 11367.5287725
27 1.99 11323.5631764
27 2.0 11279.9861661
27 2.01 11236.7924167
27 2.02 11193.9767006
27 2.03 11151.5338858
27 2.04 11109.4589335
27 2.05 11067.7468962
27 2.06 11026.3929155
27 2.07 10985.3922203
27 2.08 10944.7401247
27 2.09 10904.4320262
27 2.1 10864.4634041
27 2.11 10824.8298173
27 2.12 10785.5269029
27 2.13 10746.5503742
27 2.14 10707.8960195
27 2.15 10669.5597
27 2.16 10631.5373484
27 2.17 10593.8249678
27 2.18 10556.4186293
27 2.19 10519.3144714
27 2.2 10482.5086981
27 2.21 10445.9975778
27 2.22 10409.7774417
27 2.23 10373.8446825
27 2.24 10338.1957534
27 2.25 10302.8271664
27 2.26 10267.7354916
27 2.27 10232.9173555
27 2.28 10198.3694402
27 2.29 10164.0884821
27 2.3 10130.0712706
27 2.31 10096.3146477
27 2.32 10062.8155059
27 2.33 10029.5707883
27 2.34 9996.57748654
27 2.35 9963.83264068
27 2.36 9931.33333769
27 2.37 9899.07671074
27 2.38 9867.05993824
27 2.39 9835.28024295
27 2.4 9803.7348911
27 2.41 9772.42119153
27 2.42 9741.3364949
27 2.43 9710.47819283
27 2.44 9679.84371711
27 2.45 9649.43053895
27 2.46 9619.23616823
27 2.47 9589.25815269
27 2.48 9559.49407731
27 2.49 9529.9415635
27 2.5 9500.59826847
27 2.51 9471.46188457
27 2.52 9442.53013856
27 2.53 9413.80079103
27 2.54 9385.27163572
27 2.55 9356.94049896
27 2.56 9328.80523899
27 2.57 9300.86374546
27 2.58 9273.11393877
27 2.59 9245.55376956
27 2.6 9218.18121814
27 2.61 9190.99429393
27 2.62 9163.99103498
27 2.63 9137.16950741
27 2.64 9110.52780493
27 2.65 9084.06404833
27 2.66 9057.77638499
27 2.67 9031.66298843
27 2.68 9005.72205785
27 2.69 8979.95181763
27 2.7 8954.35051695
27 2.71 8928.91642929
27 2.72 8903.64785207
27 2.73 8878.54310617
27 2.74 8853.60053557
27 2.75 8828.81850694
27 2.76 8804.19540923
27 2.77 8779.7296533
27 2.78 8755.41967156
27 2.79 8731.26391756
27 2.8 8707.26086568
27 2.81 8683.40901076
27 2.82 8659.70686773
27 2.83 8636.1529713
27 2.84 8612.74587563
27 2.85 8589.48415397
27 2.86 8566.3663984
27 2.87 8543.39121946
27 2.88 8520.55724589
27 2.89 8497.86312428
27 2.9 8475.30751885
27 2.91 8452.88911108
27 2.92 8430.60659948
27 2.93 8408.45869931
27 2.94 8386.44414228
27 2.95 8364.56167632
27 2.96 8342.81006529
27 2.97 8321.18808874
27 2.98 8299.69454166
27 2.99 8278.32823423
27 3.0 8257.08799156
27 3.01 8235.97265349
27 3.02 8214.98107434
27 3.03 8194.11212268
27 3.04 8173.36468109
27 3.05 8152.73764599
27 3.06 8132.22992736
27 3.07 8111.8404486
27 3.08 8091.56814626
27 3.09 8071.41196986
27 3.1 8051.37088172
27 3.11 8031.4438567
27 3.12 8011.62988208
27 3.13 7991.92795732
27 3.14 7972.33709389
27 3.15 7952.8563151
27 3.16 7933.4846559
27 3.17 7914.22116272
27 3.18 7895.06489329
27 3.19 7876.01491649
27 3.2 7857.07031216
27 3.21 7838.23017093
27 3.22 7819.49359411
27 3.23 7800.85969347
27 3.24 7782.32759112
27 3.25 7763.89641937
27 3.26 7745.56532055
27 3.27 7727.33344688
27 3.28 7709.19996032
27 3.29 7691.16403245
27 3.3 7673.22484428
27 3.31 7655.38158619
27 3.32 7637.63345772
27 3.33 7619.97966749
27 3.34 7602.41943305
27 3.35 7584.95198076
27 3.36 7567.57654564
27 3.37 7550.29237129
27 3.38 7533.09870974
27 3.39 7515.99482133
27 3.4 7498.97997462
27 3.41 7482.05344625
27 3.42 7465.21452081
27 3.43 7448.4624908
27 3.44 7431.79665643
27 3.45 7415.21632558
27 3.46 7398.72081366
27 3.47 7382.30944354
27 3.48 7365.98154541
27 3.49 7349.73645668
27 3.5 7333.57352193
27 3.51 7317.49209276
27 3.52 7301.49152773
27 3.53 7285.57119222
27 3.54 7269.73045841
27 3.55 7253.96870511
27 3.56 7238.28531774
27 3.57 7222.67968819
27 3.58 7207.15121476
27 3.59 7191.69930207
27 3.6 7176.32336098
27 3.61 7161.0228085
27 3.62 7145.7970677
27 3.63 7130.64556767
27 3.64 7115.56774338
27 3.65 7100.56303566
27 3.66 7085.6308911
27 3.67 7070.77076196
27 3.68 7055.98210611
27 3.69 7041.26438699
27 3.7 7026.61707348
27 3.71 7012.03963986
27 3.72 6997.53156575
27 3.73 6983.09233602
27 3.74 6968.72144074
27 3.75 6954.41837509
27 3.76 6940.18263934
27 3.77 6926.01373875
27 3.78 6911.91118349
27 3.79 6897.87448862
27 3.8 6883.90317403
27 3.81 6869.99676433
27 3.82 6856.15478885
27 3.83 6842.37678152
27 3.84 6828.66228088
27 3.85 6815.01082997
27 3.86 6801.4219763
27 3.87 6787.89527178
27 3.88 6774.43027269
27 3.89 6761.02653959
27 3.9 6747.68363732
27 3.91 6734.40113488
27 3.92 6721.17860543
27 3.93 6708.01562624
27 3.94 6694.9117786
27 3.95 6681.86664781
27 3.96 6668.87982312
27 3.97 6655.95089769
27 3.98 6643.0794685
27 3.99 6630.26513637
27 4.0 6617.50750589
27 4.01 6604.80618532
27 4.02 6592.16078665
27 4.03 6579.57092547
27 4.04 6567.03622095
27 4.05 6554.55629584
27 4.06 6542.13077636
27 4.07 6529.7592922
27 4.08 6517.44147648
27 4.09 6505.1769657
27 4.1 6492.96539971
27 4.11 6480.80642164
27 4.12 6468.69967791
27 4.13 6456.64481816
27 4.14 6444.64149522
27 4.15 6432.68936507
27 4.16 6420.78808682
27 4.17 6408.93732264
27 4.18 6397.13673777
27 4.19 6385.38600046
27 4.2 6373.68478192
27 4.21 6362.03275632
27 4.22 6350.42960075
27 4.23 6338.87499515
27 4.24 6327.36862234
27 4.25 6315.91016791
27 4.26 6304.49932029
27 4.27 6293.1357706
27 4.28 6281.81921273
27 4.29 6270.54934324
27 4.3 6259.32586134
27 4.31 6248.14846889
27 4.32 6237.01687036
27 4.33 6225.93077275
27 4.34 6214.88988566
27 4.35 6203.89392117
27 4.36 6192.94259385
27 4.37 6182.03562077
27 4.38 6171.17272138
27 4.39 6160.35361759
27 4.4 6149.57803367
27 4.41 6138.84569624
27 4.42 6128.15633426
27 4.43 6117.50967901
27 4.44 6106.90546403
27 4.45 6096.34342512
27 4.46 6085.82330034
27 4.47 6075.34482993
27 4.48 6064.90775633
27 4.49 6054.51182413
27 4.5 6044.15678008
27 4.51 6033.84237303
27 4.52 6023.56835393
27 4.53 6013.33447581
27 4.54 6003.14049374
27 4.55 5992.98616483
27 4.56 5982.87124819
27 4.57 5972.79550492
27 4.58 5962.75869809
27 4.59 5952.76059271
27 4.6 5942.80095573
27 4.61 5932.87955598
27 4.62 5922.99616419
27 4.63 5913.15055298
27 4.64 5903.34249678
27 4.65 5893.57177187
27 4.66 5883.83815633
27 4.67 5874.14143005
27 4.68 5864.48137467
27 4.69 5854.8577736
27 4.7 5845.27041199
27 4.71 5835.71907669
27 4.72 5826.20355628
27 4.73 5816.72364099
27 4.74 5807.27912277
27 4.75 5797.86979517
27 4.76 5788.4954534
27 4.77 5779.15589429
27 4.78 5769.85091626
27 4.79 5760.58031934
27 4.8 5751.3439051
27 4.81 5742.14147668
27 4.82 5732.97283877
27 4.83 5723.83779758
27 4.84 5714.7361608
27 4.85 5705.66773767
27 4.86 5696.63233886
27 4.87 5687.62977653
27 4.88 5678.65986429
27 4.89 5669.72241718
27 4.9 5660.81725166
27 4.91 5651.94418562
27 4.92 5643.10303833
27 4.93 5634.29363044
27 4.94 5625.51578397
27 4.95 5616.7693223
27 4.96 5608.05407016
27 4.97 5599.36985359
27 4.98 5590.71649996
27 4.99 5582.09383794
27 5.0 5573.5016975
27 5.01 5564.93990987
27 5.02 5556.40830758
27 5.03 5547.90672439
27 5.04 5539.43499531
27 5.05 5530.99295657
27 5.06 5522.58044565
27 5.07 5514.19730121
27 5.08 5505.84336312
27 5.09 5497.51847243
27 5.1 5489.22247138
27 5.11 5480.95520335
27 5.12 5472.71651289
27 5.13 5464.5062457
27 5.14 5456.32424859
27 5.15 5448.17036951
27 5.16 5440.0444575
27 5.17 5431.94636273
27 5.18 5423.87593644
27 5.19 5415.83303094
27 5.2 5407.81749965
27 5.21 5399.82919701
27 5.22 5391.86797854
27 5.23 5383.93370078
27 5.24 5376.02622132
27 5.25 5368.14539876
27 5.26 5360.29109271
27 5.27 5352.46316381
27 5.28 5344.66147367
27 5.29 5336.8858849
27 5.3 5329.13626106
27 5.31 5321.41246673
27 5.32 5313.7143674
27 5.33 5306.04182953
27 5.34 5298.39472054
27 5.35 5290.77290875
27 5.36 5283.17626344
27 5.37 5275.60465479
27 5.38 5268.05795389
27 5.39 5260.53603273
27 5.4 5253.0387642
27 5.41 5245.56602207
27 5.42 5238.117681
27 5.43 5230.69361651
27 5.44 5223.29370499
27 5.45 5215.91782366
27 5.46 5208.56585063
27 5.47 5201.23766482
27 5.48 5193.93314598
27 5.49 5186.65217471
27 5.5 5179.39463241
27 5.51 5172.1604013
27 5.52 5164.94936439
27 5.53 5157.76140552
27 5.54 5150.59640928
27 5.55 5143.45426107
27 5.56 5136.33484706
27 5.57 5129.23805419
27 5.58 5122.16377016
27 5.59 5115.11188344
27 5.6 5108.08228325
27 5.61 5101.07485953
27 5.62 5094.08950298
27 5.63 5087.12610504
27 5.64 5080.18455785
27 5.65 5073.26475428
27 5.66 5066.36658794
27 5.67 5059.4899531
27 5.68 5052.63474477
27 5.69 5045.80085863
27 5.7 5038.98819107
27 5.71 5032.19663916
27 5.72 5025.42610064
27 5.73 5018.67647392
27 5.74 5011.94765809
27 5.75 5005.2395529
27 5.76 4998.55205874
27 5.77 4991.88507668
27 5.78 4985.23850841
27 5.79 4978.61225626
27 5.8 4972.00622322
27 5.81 4965.42031288
27 5.82 4958.85442947
27 5.83 4952.30847785
27 5.84 4945.78236346
27 5.85 4939.27599238
27 5.86 4932.78927129
27 5.87 4926.32210746
27 5.88 4919.87440876
27 5.89 4913.44608364
27 5.9 4907.03704115
27 5.91 4900.64719091
27 5.92 4894.27644313
27 5.93 4887.92470857
27 5.94 4881.59189856
27 5.95 4875.27792502
27 5.96 4868.98270038
27 5.97 4862.70613767
27 5.98 4856.44815043
27 5.99 4850.20865278
27 6.0 4843.98755934
27 6.01 4837.7847853
27 6.02 4831.60024636
27 6.03 4825.43385875
27 6.04 4819.28553925
27 6.05 4813.15520511
27 6.06 4807.04277413
27 6.07 4800.94816462
27 6.08 4794.87129537
27 6.09 4788.81208571
27 6.1 4782.77045544
27 6.11 4776.74632486
27 6.12 4770.73961477
27 6.13 4764.75024645
27 6.14 4758.77814167
27 6.15 4752.82322267
27 6.16 4746.88541217
27 6.17 4740.96463337
27 6.18 4735.06080993
27 6.19 4729.17386597
27 6.2 4723.30372608
27 6.21 4717.45031531
27 6.22 4711.61355916
27 6.23 4705.79338358
27 6.24 4699.98971497
27 6.25 4694.20248017
27 6.26 4688.43160646
27 6.27 4682.67702157
27 6.28 4676.93865364
27 6.29 4671.21643127
27 6.3 4665.51028346
27 6.31 4659.82013965
27 6.32 4654.14592971
27 6.33 4648.48758389
27 6.34 4642.84503291
27 6.35 4637.21820784
27 6.36 4631.60704021
27 6.37 4626.01146193
27 6.38 4620.43140532
27 6.39 4614.86680309
27 6.4 4609.31758835
27 6.41 4603.78369462
27 6.42 4598.26505579
27 6.43 4592.76160614
27 6.44 4587.27328035
27 6.45 4581.80001346
27 6.46 4576.3417409
27 6.47 4570.89839849
27 6.48 4565.46992239
27 6.49 4560.05624917
27 6.5 4554.65731574
27 6.51 4549.27305938
27 6.52 4543.90341774
27 6.53 4538.54832883
27 6.54 4533.20773101
27 6.55 4527.88156299
27 6.56 4522.56976386
27 6.57 4517.27227303
27 6.58 4511.98903027
27 6.59 4506.71997569
27 6.6 4501.46504974
27 6.61 4496.22419322
27 6.62 4490.99734727
27 6.63 4485.78445333
27 6.64 4480.58545323
27 6.65 4475.40028907
27 6.66 4470.22890332
27 6.67 4465.07123876
27 6.68 4459.9272385
27 6.69 4454.79684595
27 6.7 4449.68000486
27 6.71 4444.5766593
27 6.72 4439.48675362
27 6.73 4434.41023252
27 6.74 4429.34704099
27 6.75 4424.29712434
27 6.76 4419.26042816
27 6.77 4414.23689837
27 6.78 4409.22648117
27 6.79 4404.22912309
27 6.8 4399.24477091
27 6.81 4394.27337174
27 6.82 4389.31487298
27 6.83 4384.3692223
27 6.84 4379.43636767
27 6.85 4374.51625736
27 6.86 4369.6088399
27 6.87 4364.71406413
27 6.88 4359.83187913
27 6.89 4354.9622343
27 6.9 4350.10507929
27 6.91 4345.26036404
27 6.92 4340.42803876
27 6.93 4335.60805392
27 6.94 4330.80036027
27 6.95 4326.00490882
27 6.96 4321.22165086
27 6.97 4316.45053792
27 6.98 4311.69152181
27 6.99 4306.9445546
27 7.0 4302.20958861
27 7.01 4297.48657641
27 7.02 4292.77547084
27 7.03 4288.07622499
27 7.04 4283.38879219
27 7.05 4278.71312603
27 7.06 4274.04918035
27 7.07 4269.39690923
27 7.08 4264.756267
27 7.09 4260.12720822
27 7.1 4255.5096877
27 7.11 4250.90366049
27 7.12 4246.30908189
27 7.13 4241.72590741
27 7.14 4237.15409281
27 7.15 4232.59359409
27 7.16 4228.04436747
27 7.17 4223.5063694
27 7.18 4218.97955657
27 7.19 4214.46388588
27 7.2 4209.95931448
27 7.21 4205.46579972
27 7.22 4200.98329918
27 7.23 4196.51177067
27 7.24 4192.05117221
27 7.25 4187.60146205
27 7.26 4183.16259863
27 7.27 4178.73454064
27 7.28 4174.31724696
27 7.29 4169.91067669
27 7.3 4165.51478915
27 7.31 4161.12954385
27 7.32 4156.75490052
27 7.33 4152.39081911
27 7.34 4148.03725976
27 7.35 4143.6941828
27 7.36 4139.3615488
27 7.37 4135.03931851
27 7.38 4130.72745287
27 7.39 4126.42591304
27 7.4 4122.13466037
27 7.41 4117.85365641
27 7.42 4113.58286289
27 7.43 4109.32224176
27 7.44 4105.07175514
27 7.45 4100.83136535
27 7.46 4096.60103491
27 7.47 4092.38072651
27 7.48 4088.17040304
27 7.49 4083.97002758
27 7.5 4079.77956339
27 7.51 4075.59897391
27 7.52 4071.42822277
27 7.53 4067.26727378
27 7.54 4063.11609093
27 7.55 4058.97463839
27 7.56 4054.84288052
27 7.57 4050.72078183
27 7.58 4046.60830704
27 7.59 4042.50542103
27 7.6 4038.41208884
27 7.61 4034.3282757
27 7.62 4030.25394701
27 7.63 4026.18906834
27 7.64 4022.13360543
27 7.65 4018.08752418
27 7.66 4014.05079068
27 7.67 4010.02337117
27 7.68 4006.00523205
27 7.69 4001.9963399
27 7.7 3997.99666145
27 7.71 3994.0061636
27 7.72 3990.02481342
27 7.73 3986.05257813
27 7.74 3982.0894251
27 7.75 3978.13532187
27 7.76 3974.19023616
27 7.77 3970.2541358
27 7.78 3966.32698881
27 7.79 3962.40876336
27 7.8 3958.49942776
27 7.81 3954.59895048
27 7.82 3950.70730015
27 7.83 3946.82444555
27 7.84 3942.95035559
27 7.85 3939.08499936
27 7.86 3935.22834607
27 7.87 3931.3803651
27 7.88 3927.54102596
27 7.89 3923.71029831
27 7.9 3919.88815197
27 7.91 3916.07455687
27 7.92 3912.26948313
27 7.93 3908.47290096
27 7.94 3904.68478075
27 7.95 3900.90509302
27 7.96 3897.13380843
27 7.97 3893.37089777
27 7.98 3889.61633197
27 7.99 3885.87008211
27 8.0 3882.13211939
27 8.01 3878.40241516
27 8.02 3874.6809409
27 8.03 3870.96766821
27 8.04 3867.26256885
27 8.05 3863.56561469
27 8.06 3859.87677773
27 8.07 3856.19603013
27 8.08 3852.52334414
27 8.09 3848.85869217
27 8.1 3845.20204674
27 8.11 3841.55338051
27 8.12 3837.91266627
27 8.13 3834.27987691
27 8.14 3830.65498548
27 8.15 3827.03796512
27 8.16 3823.42878913
27 8.17 3819.82743091
27 8.18 3816.23386399
27 8.19 3812.64806202
27 8.2 3809.06999876
27 8.21 3805.49964812
27 8.22 3801.9369841
27 8.23 3798.38198083
27 8.24 3794.83461256
27 8.25 3791.29485366
27 8.26 3787.76267861
27 8.27 3784.23806202
27 8.28 3780.72097859
27 8.29 3777.21140315
27 8.3 3773.70931066
27 8.31 3770.21467617
27 8.32 3766.72747486
27 8.33 3763.24768199
27 8.34 3759.77527298
27 8.35 3756.31022333
27 8.36 3752.85250865
27 8.37 3749.40210468
27 8.38 3745.95898724
27 8.39 3742.52313229
27 8.4 3739.09451587
27 8.41 3735.67311414
27 8.42 3732.25890338
27 8.43 3728.85185996
27 8.44 3725.45196034
27 8.45 3722.05918113
27 8.46 3718.673499
27 8.47 3715.29489075
27 8.48 3711.92333326
27 8.49 3708.55880355
27 8.5 3705.2012787
27 8.51 3701.85073592
27 8.52 3698.50715251
27 8.53 3695.17050587
27 8.54 3691.84077351
27 8.55 3688.51793301
27 8.56 3685.2019621
27 8.57 3681.89283855
27 8.58 3678.59054027
27 8.59 3675.29504525
27 8.6 3672.00633158
27 8.61 3668.72437744
27 8.62 3665.44916111
27 8.63 3662.18066097
27 8.64 3658.91885548
27 8.65 3655.66372322
27 8.66 3652.41524283
27 8.67 3649.17339306
27 8.68 3645.93815276
27 8.69 3642.70950087
27 8.7 3639.48741639
27 8.71 3636.27187846
27 8.72 3633.06286627
27 8.73 3629.86035912
27 8.74 3626.6643364
27 8.75 3623.47477758
27 8.76 3620.29166222
27 8.77 3617.11496997
27 8.78 3613.94468057
27 8.79 3610.78077384
27 8.8 3607.62322969
27 8.81 3604.47202813
27 8.82 3601.32714922
27 8.83 3598.18857315
27 8.84 3595.05628015
27 8.85 3591.93025057
27 8.86 3588.81046483
27 8.87 3585.69690342
27 8.88 3582.58954694
27 8.89 3579.48837605
27 8.9 3576.3933715
27 8.91 3573.30451412
27 8.92 3570.22178482
27 8.93 3567.1451646
27 8.94 3564.07463453
27 8.95 3561.01017577
27 8.96 3557.95176953
27 8.97 3554.89939714
27 8.98 3551.85303999
27 8.99 3548.81267953
27 9.0 3545.77829732
27 9.01 3542.74987498
27 9.02 3539.72739421
27 9.03 3536.71083678
27 9.04 3533.70018454
27 9.05 3530.69541942
27 9.06 3527.69652342
27 9.07 3524.70347862
27 9.08 3521.71626718
27 9.09 3518.73487131
27 9.1 3515.75927331
27 9.11 3512.78945556
27 9.12 3509.82540051
27 9.13 3506.86709066
27 9.14 3503.91450861
27 9.15 3500.96763703
27 9.16 3498.02645863
27 9.17 3495.09095624
27 9.18 3492.16111271
27 9.19 3489.23691101
27 9.2 3486.31833413
27 9.21 3483.40536517
27 9.22 3480.49798728
27 9.23 3477.59618368
27 9.24 3474.69993766
27 9.25 3471.80923258
27 9.26 3468.92405186
27 9.27 3466.04437901
27 9.28 3463.17019757
27 9.29 3460.30149119
27 9.3 3457.43824354
27 9.31 3454.5804384
27 9.32 3451.72805958
27 9.33 3448.88109098
27 9.34 3446.03951656
27 9.35 3443.20332033
27 9.36 3440.37248638
27 9.37 3437.54699886
27 9.38 3434.72684199
27 9.39 3431.91200003
27 9.4 3429.10245732
27 9.41 3426.29819828
27 9.42 3423.49920736
27 9.43 3420.70546909
27 9.44 3417.91696806
27 9.45 3415.13368891
27 9.46 3412.35561637
27 9.47 3409.58273519
27 9.48 3406.81503022
27 9.49 3404.05248635
27 9.5 3401.29508852
27 9.51 3398.54282175
27 9.52 3395.79567112
27 9.53 3393.05362174
27 9.54 3390.31665882
27 9.55 3387.5847676
27 9.56 3384.85793338
27 9.57 3382.13614154
27 9.58 3379.41937748
27 9.59 3376.7076267
27 9.6 3374.00087472
27 9.61 3371.29910714
27 9.62 3368.60230961
27 9.63 3365.91046783
27 9.64 3363.22356756
27 9.65 3360.54159462
27 9.66 3357.86453489
27 9.67 3355.19237428
27 9.68 3352.52509879
27 9.69 3349.86269444
27 9.7 3347.20514734
27 9.71 3344.55244361
27 9.72 3341.90456947
27 9.73 3339.26151117
27 9.74 3336.623255
27 9.75 3333.98978733
27 9.76 3331.36109457
27 9.77 3328.73716318
27 9.78 3326.11797968
27 9.79 3323.50353063
27 9.8 3320.89380265
27 9.81 3318.28878242
27 9.82 3315.68845666
27 9.83 3313.09281213
27 9.84 3310.50183566
27 9.85 3307.91551413
27 9.86 3305.33383446
27 9.87 3302.75678362
27 9.88 3300.18434864
27 9.89 3297.61651659
27 9.9 3295.05327458
27 9.91 3292.49460981
27 9.92 3289.94050947
27 9.93 3287.39096084
27 9.94 3284.84595125
27 9.95 3282.30546804
27 9.96 3279.76949864
27 9.97 3277.23803051
27 9.98 3274.71105115
27 9.99 3272.18854811
27 10.0 3269.67050901
27 12.01 2839.88344662
27 15.01 2392.15792263
27 18.01 2079.22664929
27 21.01 1846.78732186
27 24.01 1666.53912439
27 27.01 1522.20184567
27 30.01 1403.70882053
27 33.01 1304.48177229
27 36.01 1220.02987988
27 39.01 1147.17663547
27 42.01 1083.60816452
27 45.01 1027.59671147
27 48.01 977.824600583
27 51.01 933.268370365
27 54.01 893.120296425
27 57.01 856.733896012
27 60.01 823.585247566
27 63.01 793.244997838
27 66.01 765.357749939
27 69.01 739.626648568
27 72.01 715.801689187
27 75.01 693.670737962
27 78.01 673.052553441
27 81.01 653.791305904
27 84.01 635.75223074
27 87.01 618.818150081
27 90.01 602.886665987
27 93.01 587.867877982
27 96.01 573.682513607
27 99.01 560.260386976
27 102.01 547.539119782
27 105.01 535.463073849
27 108.01 523.982455297
27 111.01 513.052558842
27 114.01 502.633127175
27 117.01 492.687805396
27 120.01 483.183674369
27 123.01 474.090849923
27 126.01 465.382137261
27 129.01 457.032731868
27 132.01 449.019959735
27 135.01 441.323050973
27 138.01 433.922941901
27 141.01 426.802101474
27 144.01 419.944378637
27 147.01 413.334867688
27 150.01 406.959789212
27 153.01 400.806384514
27 156.01 394.862821798
27 159.01 389.118112571
27 162.01 383.562037004
27 165.01 378.185077138
27 168.01 372.978356983
27 171.01 367.933588696
27 174.01 363.043024121
27 177.01 358.299411075
27 180.01 353.69595385
27 183.01 349.226277457
27 186.01 344.8843952
27 189.01 340.664679226
27 192.01 336.561833738
27 195.01 332.570870586
27 198.01 328.687086996
27 201.01 324.906045224
27 204.01 321.223553931
27 207.01 317.635651129
27 210.01 314.138588522
27 213.01 310.728817135
27 216.01 307.402974082
27 219.01 304.157870398
27 222.01 300.990479804
27 225.01 297.897928351
27 228.01 294.877484844
27 231.01 291.926551986
27 234.01 289.042658183
27 237.01 286.223449936
27 240.01 283.4666848
27 243.01 280.770224826
27 246.01 278.132030484
27 249.01 275.550154993
27 252.01 273.022739051
27 255.01 270.548005919
27 258.01 268.124256835
27 261.01 265.749866737
27 264.01 263.42328026
27 267.01 261.143007997
27 270.01 258.907623001
27 273.01 256.715757505
27 276.01 254.566099851
27 279.01 252.457391611
27 282.01 250.38842488
27 285.01 248.358039736
27 288.01 246.365121859
27 291.01 244.408600279
27 294.01 242.487445268
27 297.01 240.600666349
27 300.01 238.747310423
27 303.01 236.926460003
27 306.01 235.137231543
27 309.01 233.378773869
27 312.01 231.650266691
27 315.01 229.950919198
27 318.01 228.27996873
27 321.01 226.636679524
27 324.01 225.020341523
27 327.01 223.430269251
27 330.01 221.865800745
27 333.01 220.326296545
27 336.01 218.811138735
27 339.01 217.31973003
27 342.01 215.851492916
27 345.01 214.405868825
27 348.01 212.982317359
27 351.01 211.580315546
27 354.01 210.199357138
27 357.01 208.838951935
27 360.01 207.498625153
27 363.01 206.177916809
27 366.01 204.876381148
27 369.01 203.593586088
27 372.01 202.329112691
27 375.01 201.082554666
27 378.01 199.853517887
27 381.01 198.641619937
27 384.01 197.446489669
27 387.01 196.267766792
27 390.01 195.10510147
27 393.01 193.958153943
27 396.01 192.82659416
27 399.01 191.710101434
27 402.01 190.608364106
27 405.01 189.521079225
27 408.01 188.447952245
27 411.01 187.38869673
27 414.01 186.343034076
27 417.01 185.310693239
27 420.01 184.291410478
27 423.01 183.28492911
27 426.01 182.29099927
27 429.01 181.309377686
27 432.01 180.339827456
27 435.01 179.382117845
27 438.01 178.436024077
27 441.01 177.501327146
27 444.01 176.577813627
27 447.01 175.665275499
27 450.01 174.763509972
