,id,struct_filepath,formula,anon_formula,anions,heteroanion,sg_sym,sg_num,n_elems,mm_dist,tm1,tm2,idx1,idx2,oxi1,oxi2,ref_dist,delta,normed_dist,d_state1,d_state2,n1,n2,ionic_r_1,ionic_r_2,mn1,mn2,max_con,ce1,ce2,cn1,cn2,csm1,csm2,gii,gii_1991,pred_d1
5454,280873,Ca4IrO6_280873.cif,Ca4IrO6,AB4C6,O,False,R-3c,167.0,3,5.543199999999999,Ir,Ir,27,26,4.0,4.0,2.74055337,2.8026466299999986,2.0226571978782517,7,7,5,5,0.765,0.765,66,66,0.0,O:6,O:6,6.0,6.0,0.038523136274416885,0.038523136274416885,0.2329887932113856,,3
5455,28088,U(MoO4)2_28088.cif,U(MoO4)2,AB2C8,O,False,Pban,50.0,3,3.4064012412515354,Mo,Mo,6,4,6.0,6.0,2.74323773,0.6631635112515348,1.241744819998351,5,5,4,4,0.73,0.73,56,56,0.0,O:6,O:6,6.0,6.0,1.8059787408433656,1.8059787408433656,0.7287202453611124,0.7287202453611124,-1
5456,280882,KMo5O13_280882.cif,KMo5O13,AB5C13,O,False,Cmcm,63.0,3,3.119817559391031,Mo,Mo,8,4,5.0,5.0,2.74323773,0.37657982939103096,1.137275681678172,5,5,4,4,0.75,0.75,56,56,0.0,O:6,O:6,6.0,6.0,0.4443671173512875,0.4443671173512875,0.14884490246621945,,0
5457,280911,HgWO4_280911.cif,HgWO4,ABC4,O,False,C2/c,15.0,3,3.414290276497127,W,W,5,4,6.0,6.0,2.760380675765885,0.6539096007312413,1.236891094939219,4,4,5,5,0.74,0.74,55,55,0.0,O:6,O:6,6.0,6.0,1.908526183438408,1.908526183438408,0.11801055403818694,0.1321772110465412,-2
5458,280913,Rb3Ta5O14_280913.cif,Rb3Ta5O14,A3B5C14,O,False,Pnma,62.0,3,3.064245784531161,Ta,Ta,30,24,5.0,5.0,2.8726963697613,0.1915494147698613,1.0666793110424606,3,3,5,5,0.78,0.78,52,52,0.0,O:6,O:6,6.0,6.0,0.28661319492319753,0.28661319492319753,0.15738272012447735,0.1577850663385834,-2
5459,280914,Hg3Se3O10_280914.cif,Hg3Se3O10,A3B3C10,"O,Se",True,P2_1,4.0,3,3.787572698824042,Hg,Hg,2,1,2.0,2.0,3.3977021223452013,0.3898705764788408,1.1147453668509764,10,10,5,5,1.16,1.16,74,74,0.0,SA:8,SA:8,8.0,8.0,4.278613829965054,4.278613829965054,0.09838598395665883,0.10136969336484833,8
5460,280948,K2Mo15S19_280948.cif,K2Mo15S19,A2B15C19,S,False,R-3c,167.0,3,2.6742280743789344,Mo,Mo,71,67,3.0,3.0,2.74323773,-0.0690096556210662,0.9748437202994192,5,5,4,4,0.83,0.83,56,56,0.8860833851928689,S:5,S:5,5.0,5.0,0.3382260509202561,0.3382260509202561,0.36132871583842013,,2
5461,280951,Cd3Se3O10_280951.cif,Cd3Se3O10,A3B3C10,"O,Se",True,P2_1,4.0,3,3.7681379529243952,Cd,Cd,3,2,2.0,2.0,3.00784593,0.760292022924395,1.2527696034365678,10,10,4,4,1.09,1.09,75,75,0.0,SA:8,SA:8,8.0,8.0,4.715700544110165,4.715700544110165,0.12983897723465362,0.12983897723465362,8
5462,280967,MnTe2O5_280967.cif,MnTe2O5,AB2C5,"O,Te",True,Pbcn,60.0,3,3.320620171052051,Mn,Mn,2,0,2.0,2.0,2.170983827356161,1.1496363436958899,1.5295462495894891,5,5,3,3,0.97,0.97,60,60,0.0,O:6,O:6,6.0,6.0,2.8696805906437524,2.8696805906437524,0.06366480548022703,0.09668481857489307,3
5463,280968,Gd4Mo7O27_280968.cif,Gd4Mo7O27,A4B7C27,O,False,C2/c,15.0,3,3.5679297540696293,Mo,Mo,42,34,6.0,6.0,2.74323773,0.8246920240696292,1.3006272533549723,5,5,4,4,0.73,0.73,56,56,0.0,T:4,T:4,4.0,4.0,0.10245074072325644,0.10245074072325644,0.11800556596127583,0.11800556596127583,-1
5464,280969,CaMo5O8_280969.cif,CaMo5O8,AB5C8,O,False,P2_1/c,14.0,3,2.5943381118772413,Mo,Mo,19,13,3.0,3.0,2.74323773,-0.14889961812275887,0.945721212385498,5,5,4,4,0.83,0.83,56,56,0.5027613873600458,S:5,S:5,5.0,5.0,0.5558270035153683,0.5558270035153683,,,2
5465,280988,TaS2_280988.cif,TaS2,AB2,S,False,Fmm2,42.0,2,3.2923,Ta,Ta,0,0,4.0,4.0,2.8726963697613,0.41960363023869984,1.1460661261160594,3,3,5,5,0.82,0.82,52,52,0.3221711762968713,T:6,T:6,6.0,6.0,0.08175659809022381,0.08175659809022381,0.5710299245544913,,-1
5466,28103,AgNO3_28103.cif,AgNO3,ABC3,"O,N",True,Pbca,61.0,3,3.2383372154124532,Ag,Ag,5,1,1.0,1.0,2.9418521827836077,0.2964850326288446,1.1007817572765697,10,10,4,4,1.29,1.29,71,71,0.5248515658627904,T:6,T:6,6.0,6.0,5.2490348340315816,5.2490348340315816,0.043466567698990974,0.03996411561183561,9
5467,281030,Sm4Mo4O11_281030.cif,Sm4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.5925254515558915,Mo,Mo,25,24,3.0,3.0,2.74323773,-0.15071227844410862,0.9450604383295252,5,5,4,4,0.83,0.83,56,56,1.3716985483840922,SS:4,SS:4,4.0,4.0,4.281779505686897,4.281779505686897,,,2
5468,281031,Eu4Mo4O11_281031.cif,Eu4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.592672984,Mo,Mo,18,17,2.0,2.0,2.74323773,-0.15056474600000014,0.9451142187374332,5,5,4,4,,,56,56,0.5307314415629758,S:5,S:5,5.0,5.0,0.4183556110072096,0.4183556110072096,,,3
5469,281032,Gd4Mo4O11_281032.cif,Gd4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.5891527399999994,Mo,Mo,18,17,2.0,2.0,2.74323773,-0.15408499000000075,0.9438309745032558,5,5,4,4,,,56,56,0.5267494216984723,S:5,S:5,5.0,5.0,0.4165444010224827,0.4165444010224827,,,3
5470,281033,Tb4Mo4O11_281033.cif,Tb4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.583443168,Mo,Mo,18,17,2.0,2.0,2.74323773,-0.15979456200000053,0.9417496485074952,5,5,4,4,,,56,56,0.5346872436271628,S:5,S:5,5.0,5.0,0.42516250565058505,0.42516250565058505,,,3
5471,281034,Dy4Mo4O11_281034.cif,Dy4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.5798387199999997,Mo,Mo,23,20,2.0,2.0,2.74323773,-0.1633990100000009,0.9404357091574412,5,5,4,4,,,56,56,0.5417877905679322,S:5,S:5,5.0,5.0,0.42874043343395707,0.42874043343395707,,,3
5472,281035,Er4Mo4O11_281035.cif,Er4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.571093639999999,Mo,Mo,18,17,2.0,2.0,2.74323773,-0.17214409000000108,0.9372478410757346,5,5,4,4,,,56,56,0.5453098852754685,S:5,S:5,5.0,5.0,0.4299042940272304,0.4299042940272304,,,3
5473,281036,Tm4Mo4O11_281036.cif,Tm4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.5690481719999987,Mo,Mo,18,17,2.0,2.0,2.74323773,-0.17418955800000147,0.9365022009959008,5,5,4,4,,,56,56,0.5447450450917709,S:5,S:5,5.0,5.0,0.41980607007971205,0.41980607007971205,,,3
5474,281037,Y4Mo4O11_281037.cif,Y4Mo4O11,A4B4C11,O,False,Pbam,55.0,3,2.5761578940000005,Mo,Mo,18,17,2.0,2.0,2.74323773,-0.16707983599999965,0.9390939275248305,5,5,4,4,,,56,56,0.5417776139990309,S:5,S:5,5.0,5.0,0.4316787005801775,0.4316787005801775,,,3
5475,281040,Ag2CO3_281040.cif,Ag2CO3,AB2C3,O,False,P2_1/m,11.0,3,2.8730694236969065,Ag,Ag,2,0,1.0,1.0,2.9418521827836077,-0.06878275908670163,0.976619233458012,10,10,4,4,1.29,1.29,71,71,1.2475553202694094,,,,,,,0.16691097789786938,0.13684431950621254,9
5476,281079,FePO4_281079.cif,FePO4,ABC4,"O,P",True,P2_1/c,14.0,3,3.333643017486052,Fe,Fe,3,1,3.0,3.0,2.46654077,0.8671022474860517,1.351545880786739,6,6,3,3,0.785,0.785,61,61,0.0,T:5,T:5,5.0,5.0,1.1778408798552595,1.1778408798552595,0.17467706624752605,0.14276814056999493,3
5477,281080,FePO4_281080.cif,FePO4,ABC4,"O,P",True,Pbca,61.0,3,4.532647319705914,Fe,Fe,4,0,3.0,3.0,2.46654077,2.066106549705914,1.837653516550596,6,6,3,3,0.785,0.785,61,61,0.0,T:4,T:4,4.0,4.0,0.03710099022803046,0.03710099022803046,0.1096353995480628,0.0896181795291484,3
5478,281135,Sr2Nb2O7_281135.cif,Sr2Nb2O7,A2B2C7,O,False,Cmc2_1,36.0,3,3.868453323225475,Nb,Nb,12,11,5.0,5.0,2.8756541493715564,0.9927991738539186,1.345242898583922,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,0.3093949300128991,0.3093949300128991,0.14164577903572734,0.14164577903572734,-1
5479,28115,Hg2ClO_28115.cif,Hg2ClO,ABC2,"O,Cl",True,C2/c,15.0,3,2.707493353124212,Hg,Hg,10,5,2.0,1.0,3.3977021223452013,-0.6902087692209893,0.7968601294734498,10,10,5,5,1.16,1.33,74,74,1.8686486078595583,A:2,A:2,2.0,2.0,0.9458021544882126,0.9458021544882126,0.2591683431578657,,8
5480,281156,Eu2Mo5O18_281156.cif,Eu2Mo5O18,A2B5C18,O,False,Pbcn,60.0,3,3.7227952828026987,Mo,Mo,21,9,6.0,6.0,2.74323773,0.9795575528026991,1.3570808107843788,5,5,4,4,0.73,0.73,56,56,0.0,T:4,T:4,4.0,4.0,0.1250143399958052,0.1250143399958052,0.14139088436727038,0.14570120347185195,-1
5481,281157,Gd2Mo5O18_281157.cif,Gd2Mo5O18,A2B5C18,O,False,Pbcn,60.0,3,3.7210684150328417,Mo,Mo,25,13,6.0,6.0,2.74323773,0.9778306850328408,1.3564513109233305,5,5,4,4,0.73,0.73,56,56,0.0,T:4,T:4,4.0,4.0,0.11796286009748926,0.11796286009748926,0.1462365245902403,0.1462365245902403,-1
5482,281158,Eu2Mo4O15_281158.cif,Eu2Mo4O15,A2B4C15,O,False,P-1,2.0,3,3.316371704154188,Mo,Mo,17,16,6.0,6.0,2.74323773,0.5731339741541874,1.208926105049666,5,5,4,4,0.73,0.73,56,56,0.0,T:5,T:5,5.0,5.0,2.6763995100121347,2.6763995100121347,0.12777486750701414,0.13142848547044458,-1
5483,281159,Gd2Mo4O15_281159.cif,Gd2Mo4O15,A2B4C15,O,False,P-1,2.0,3,3.2983320346869096,Mo,Mo,17,16,6.0,6.0,2.74323773,0.5550943046869095,1.2023500546877173,5,5,4,4,0.73,0.73,56,56,0.0,T:5,T:5,5.0,5.0,2.790703471814392,2.790703471814392,0.14919204889112833,0.14919204889112833,-1
5484,28118,Re2O9_28118.cif,Re2O9,A2B9,O,False,P2_1/m,11.0,2,3.895563126241853,Re,Re,2,0,7.0,7.0,2.7584190626415195,1.1371440636003336,1.4122448539459342,5,5,5,5,0.67,0.67,58,58,0.0,T:4,T:4,4.0,4.0,0.07458445792190231,0.07458445792190231,0.7089593932087631,0.6549003989208244,-2
5485,281197,Pr3MoO7_281197.cif,Pr3MoO7,AB3C7,O,False,P2_12_12_1,19.0,3,3.8207646623724623,Mo,Mo,14,13,5.0,5.0,2.74323773,1.077526932372462,1.3927938583625639,5,5,4,4,0.75,0.75,56,56,0.0,O:6,O:6,6.0,6.0,0.3383201676098415,0.3383201676098415,0.17639442760454582,,0
5486,281235,CoMoO4_281235.cif,CoMoO4,ABC4,O,False,P2/c,13.0,3,3.1510797036544167,Co,Co,1,0,2.0,2.0,2.4802376346077395,0.6708420690466772,1.2704749172765348,7,7,3,3,0.885,0.885,64,64,0.0,O:6,O:6,6.0,6.0,0.4606819431597885,0.4606819431597885,0.08001495719728169,0.08001495719728169,5
5487,28126,U2NiO6_28126.cif,U2NiO6,AB2C6,O,False,P321,150.0,3,5.102999999999999,Ni,Ni,8,8,2.0,2.0,2.48055628,2.6224437199999993,2.057199847124613,8,8,3,3,0.83,0.83,67,67,0.0,O:6,O:6,6.0,6.0,2.9251895968618733,2.9251895968618733,0.7394995425926443,,6
5488,28127,U2CoO6_28127.cif,U2CoO6,AB2C6,O,False,P321,150.0,3,4.989999999999998,Co,Co,8,8,2.0,2.0,2.4802376346077395,2.50976236539226,2.011903992735434,7,7,3,3,0.885,0.885,64,64,0.0,O:6,O:6,6.0,6.0,2.6427900930981245,2.6427900930981245,0.7540613741933676,,5
5489,28128,VNCl4_28128.cif,VNCl4,ABC4,"Cl,N",True,P-1,2.0,3,3.707152241863185,V,V,1,0,5.0,5.0,2.59228655,1.1148656918631854,1.4300703916637554,3,3,3,3,0.68,0.68,54,54,0.0,O:6,O:6,6.0,6.0,1.0438341231302752,1.0438341231302752,,,-2
5490,281282,La5Ti5O17_281282.cif,La5Ti5O17,A5B5C17,O,False,P2_1/c,14.0,3,3.709331674122904,Ti,Ti,34,22,4.0,3.0,2.6424484102004184,1.0668832639224861,1.403748001211334,2,2,3,3,0.745,0.81,51,51,0.0,O:6,O:6,6.0,6.0,0.3980467905122842,0.3980467905122842,0.17439700419278892,0.21321718924662805,-2
5491,281285,Ti2P_281285.cif,Ti2P,AB2,P,False,P-62m,189.0,2,2.6872760069909085,Ti,Ti,28,7,0.0,0.0,2.6424484102004184,0.044827596790489636,1.0169644170222758,2,2,3,3,,,51,51,1.2176279228064877,FO:7,FO:7,7.0,7.0,6.644898346107606,6.644898346107606,0.0,0.0,2
5492,281287,HgB4O7_281287.cif,HgB4O7,AB4C7,O,False,Pbca,61.0,3,4.507955540546119,Hg,Hg,4,0,2.0,2.0,3.3977021223452013,1.1102534182009176,1.3267659665923233,10,10,5,5,1.16,1.16,74,74,0.0,T:4,T:4,4.0,4.0,4.779512685946897,4.779512685946897,0.10145696430204702,0.096299874502593,8
5493,281301,Li3TaO4_281301.cif,Li3TaO4,AB3C4,O,False,C2/c,15.0,3,3.1789885290091937,Ta,Ta,27,26,5.0,5.0,2.8726963697613,0.306292159247894,1.1066218353154198,3,3,5,5,0.78,0.78,52,52,0.0,O:6,O:6,6.0,6.0,0.4465718807672077,0.4465718807672077,0.0267869322609678,0.0267869322609678,-2
5494,281354,Cs3Ta5O14_281354.cif,Cs3Ta5O14,A3B5C14,O,False,Pbam,55.0,3,3.0692502676837634,Ta,Ta,13,12,5.0,5.0,2.8726963697613,0.19655389792246325,1.0684213967029157,3,3,5,5,0.78,0.78,52,52,0.0,O:6,O:6,6.0,6.0,0.2958851851601458,0.2958851851601458,0.15191785757936171,0.15315883113459242,-2
5495,281357,Cd2B2O5_281357.cif,Cd2B2O5,A2B2C5,O,False,P-1,2.0,3,3.4111946404983104,Cd,Cd,1,0,2.0,2.0,3.00784593,0.40334871049831067,1.1340988600763573,10,10,4,4,1.09,1.09,75,75,0.0,O:6,O:6,6.0,6.0,1.5431460710821916,1.5431460710821916,0.059315425526085874,0.059315425526085874,8
5497,281366,VO2_281366.cif,VO2,AB2,O,False,Pnma,62.0,2,2.887,V,V,0,0,0.0,0.0,2.59228655,0.2947134500000001,1.1136886082289013,3,3,3,3,,,54,54,0.0,O:6,O:6,6.0,6.0,0.6879129602181091,0.6879129602181091,0.0,0.0,3
5499,281368,VO2_281368.cif,VO2,AB2,O,False,Pnma,62.0,2,2.887,V,V,0,0,0.0,0.0,2.59228655,0.2947134500000001,1.1136886082289013,3,3,3,3,,,54,54,0.0,O:6,O:6,6.0,6.0,0.6879129602181091,0.6879129602181091,0.0,0.0,3
5500,281369,CeMo5O8_281369.cif,CeMo5O8,AB5C8,O,False,P2_1/c,14.0,3,2.6072171192422524,Mo,Mo,19,5,3.0,2.0,2.74323773,-0.13602061075774774,0.9504160323874856,5,5,4,4,0.83,,56,56,0.506128188281016,S:5,S:5,5.0,5.0,0.6599812729517202,0.6599812729517202,,,2
5501,281370,PrMo5O8_281370.cif,PrMo5O8,AB5C8,O,False,P2_1/c,14.0,3,2.6057265861088497,Mo,Mo,19,5,3.0,2.0,2.74323773,-0.1375111438911505,0.949872684241934,5,5,4,4,0.83,,56,56,0.5141468494563863,S:5,S:5,5.0,5.0,0.6985514402851288,0.6985514402851288,,,2
5502,281371,NdMo5O8_281371.cif,NdMo5O8,AB5C8,O,False,P2_1/c,14.0,3,2.602756786771632,Mo,Mo,18,4,3.0,2.0,2.74323773,-0.14048094322836846,0.9487900951156836,5,5,4,4,0.83,,56,56,0.5160371235025885,S:5,S:5,5.0,5.0,0.7390686217835447,0.7390686217835447,,,2
5503,281372,SmMo5O8_281372.cif,SmMo5O8,AB5C8,O,False,P2_1/c,14.0,3,2.6019861991646485,Mo,Mo,18,4,3.0,2.0,2.74323773,-0.1412515308353517,0.948509190694402,5,5,4,4,0.83,,56,56,0.521019837416846,S:5,S:5,5.0,5.0,0.7999521175936722,0.7999521175936722,,,2
5504,281373,EuMo5O8_281373.cif,EuMo5O8,AB5C8,O,False,P2_1/c,14.0,3,2.606713783858592,Mo,Mo,14,4,3.0,2.0,2.74323773,-0.13652394614140828,0.9502325501547371,5,5,4,4,0.83,,56,56,0.4912462650108989,S:5,S:5,5.0,5.0,0.43547421001001,0.43547421001001,,,2
5505,28145,KVF3_28145.cif,KVF3,ABC3,F,False,Pm-3m,221.0,3,4.131,V,V,1,1,2.0,2.0,2.59228655,1.5387134500000004,1.5935738277082063,3,3,3,3,0.93,0.93,54,54,0.0,O:6,O:6,6.0,6.0,4.725220011264797e-30,4.725220011264797e-30,2.9638816978907885,,1
5506,28146,RbVF3_28146.cif,RbVF3,ABC3,F,False,Pm-3m,221.0,3,4.1819999999999995,V,V,1,1,2.0,2.0,2.59228655,1.5897134500000003,1.6132475786675669,3,3,3,3,0.93,0.93,54,54,0.0,O:6,O:6,6.0,6.0,4.4622675585302695e-30,4.4622675585302695e-30,2.7583164423407656,,1
5507,28149,Fe(N2O5)3_28149.cif,Fe(N2O5)3,A2B12C30,"O,N",True,P2_1/c,14.0,3,5.766348029725982,Fe,Fe,4,0,3.0,3.0,2.46654077,3.2998072597259807,2.3378279815443643,6,6,3,3,0.785,0.785,61,61,0.0,DDPN:8,DDPN:8,8.0,8.0,1.2826647868488528,1.2826647868488528,0.4105171941682131,0.4105171941682131,3
5508,28151,V2CuO6_28151.cif,V2CuO6,AB2C6,O,False,P-1,2.0,3,3.0906152498481365,V,V,2,1,5.0,5.0,2.59228655,0.4983286998481362,1.1922351909159643,3,3,3,3,0.68,0.68,54,54,0.0,O:6,O:6,6.0,6.0,2.2303230084513253,2.2303230084513253,0.17052656134295135,0.17658887627374886,-2
5509,281541,Cs6Mo27S31_281541.cif,Cs6Mo27S31,A6B27C31,S,False,P3,143.0,3,2.6341159565993344,Mo,Mo,184,183,2.0,2.0,2.74323773,-0.10912177340066576,0.9602215396036179,5,5,4,4,,,56,56,0.9266896252065252,S:5,S:5,5.0,5.0,0.29499496839147205,0.29499496839147205,0.4538764882726765,,3
5510,281548,BaTi2O5_281548.cif,BaTi2O5,AB2C5,O,False,C2,5.0,3,2.9069775575982986,Ti,Ti,11,7,4.0,4.0,2.6424484102004184,0.2645291473978801,1.1001075920259185,2,2,3,3,0.745,0.745,51,51,0.0,O:6,O:6,6.0,6.0,1.2001041103112624,1.2001041103112624,0.2197384984631152,0.2314667982784507,-2
5511,28158,Co3O4_28158.cif,Co3O4,A3B4,O,False,Fd-3m,227.0,2,2.858125609556024,Co,Co,9,8,3.0,3.0,2.4802376346077395,0.3778879749482842,1.1523595842896113,7,7,3,3,0.75,0.75,64,64,0.0,O:6,O:6,6.0,6.0,1.0534565403612357,1.0534565403612357,0.04385162592606942,0.3992210310062673,4
5512,281582,Cs2Cr3O10_281582.cif,Cs2Cr3O10,A2B3C10,O,False,Pbca,61.0,3,3.292202523061956,Cr,Cr,38,30,6.0,6.0,2.46784594,0.8243565830619555,1.3340389161658752,5,5,3,3,0.58,0.58,57,57,5.067652652446242e-05,T:4,T:4,4.0,4.0,0.2435848370421862,0.2435848370421862,0.1417745028637438,0.14429194667123282,-1
5513,281589,LiMn2O4_281589.cif,LiMn2O4,AB2C4,O,False,Fddd,70.0,3,2.839574345249978,Mn,Mn,177,143,0.0,0.0,2.170983827356161,0.6685905178938172,1.3079666045730205,5,5,3,3,,,60,60,0.0,O:6,O:6,6.0,6.0,0.43451667862971466,0.43451667862971466,0.0,0.0,5
5514,28159,Hg3(SCl)2_28159.cif,Hg3(SCl)2,A2B2C3,"S,Cl",True,I2_13,199.0,3,3.5464111321191765,Hg,Hg,2,1,2.0,2.0,3.3977021223452013,0.14870900977397472,1.0437675241734643,10,10,5,5,1.16,1.16,74,74,0.2897058388085365,DD:8,DD:8,8.0,8.0,0.8541220464485929,0.8541220464485929,0.15289938394363886,,8
5515,281692,Na2RuO4_281692.cif,Na2RuO4,AB2C4,O,False,P2_1/c,14.0,3,3.517884429450388,Ru,Ru,22,21,6.0,6.0,2.665672086647254,0.8522123428031341,1.3196988658402478,7,7,4,4,,,62,62,0.0,T:5,T:5,5.0,5.0,0.4670260164563385,0.4670260164563385,0.22514066887245446,,1
5516,281704,Fe3(PO4)2_281704.cif,Fe3(PO4)2,A2B3C8,"O,P",True,P2_1/c,14.0,3,3.2216874633703507,Fe,Fe,3,1,2.0,2.0,2.46654077,0.7551466933703508,1.3061561773294146,6,6,3,3,0.92,0.92,61,61,0.0,TS:3,TS:3,3.0,3.0,0.6593401024837783,0.6593401024837783,0.1260454125102552,0.1092310799553253,4
5517,281705,Ni3(PO4)2_281705.cif,Ni3(PO4)2,A2B3C8,"O,P",True,P2_1/c,14.0,3,3.197707148262959,Ni,Ni,2,0,2.0,2.0,2.48055628,0.7171508682629592,1.289108888213961,8,8,3,3,0.83,0.83,67,67,0.0,O:6,O:6,6.0,6.0,2.3666858935934174,2.3666858935934174,0.10307938986795444,0.1125138266251289,6
5518,28171,CuN6_28171.cif,CuN6,AB6,N,False,Pnma,62.0,2,3.082,Cu,Cu,0,0,2.0,2.0,2.5606193692015,0.5213806307984998,1.2036150460585973,10,10,3,3,0.87,0.87,72,72,0.0,O:6,O:6,6.0,6.0,2.6789164958578264,2.6789164958578264,,,8
5519,28177,Ca(FeO2)2_28177.cif,Ca(FeO2)2,AB2C4,O,False,Pnma,62.0,3,2.9572512428943187,Fe,Fe,6,4,3.0,3.0,2.46654077,0.4907104728943192,1.198946832285411,6,6,3,3,0.785,0.785,61,61,0.0,O:6,O:6,6.0,6.0,0.6056159071143312,0.6056159071143312,0.1672299555521229,0.1672299555521229,3
5520,28181,NiF2_28181.cif,NiF2,AB2,F,False,P4_2/mnm,136.0,2,3.0836,Ni,Ni,0,0,2.0,2.0,2.48055628,0.6030437200000001,1.2431082595715184,8,8,3,3,0.83,0.83,67,67,0.0,O:6,O:6,6.0,6.0,0.563558819335491,0.563558819335491,0.013813214735226188,,6
5521,282,LiCuO_282.cif,LiCuO,ABC,O,False,I-4m2,119.0,3,2.6907399999999986,Cu,Cu,14,12,1.0,1.0,2.5606193692015,0.13012063079849856,1.0508160769084065,10,10,3,3,0.91,0.91,72,72,1.1781447194725183,L:2,L:2,2.0,2.0,0.1778650535971871,0.1778650535971871,0.3550441808170802,0.3771967892253239,9
5522,28212,Y2Si2O7_28212.cif,Y2Si2O7,A2B2C7,O,False,P2_1/c,14.0,3,3.5101618196316813,Y,Y,2,1,3.0,3.0,3.533909661494832,-0.023747841863151372,0.9932800087897248,1,1,4,4,1.04,1.04,25,25,0.0,DDPN:8,DDPN:8,8.0,8.0,6.152980345605542,6.152980345605542,0.3576611407004309,0.342670512521149,-2
5523,28232,Hg5(BrO2)2_28232.cif,Hg5(BrO2)2,A2B4C5,"O,Br",True,Ibam,72.0,3,3.442332977628305,Hg,Hg,12,10,2.0,2.0,3.3977021223452013,0.04463085528310362,1.0131355997895124,10,10,5,5,1.16,1.16,74,74,0.08568050108531189,L:2,L:2,2.0,2.0,0.06863417309369234,0.06863417309369234,0.16668376872688462,,8
5524,28248,DyCrO3_28248.cif,DyCrO3,ABC3,O,False,Pnma,62.0,3,3.7760000000000002,Cr,Cr,6,4,3.0,3.0,2.46784594,1.3081540599999997,1.530079304707327,5,5,3,3,0.755,0.755,57,57,0.0,O:6,O:6,6.0,6.0,0.024106729059579928,0.024106729059579928,0.1217835439437786,0.09906889667680406,2
5525,28253,BaNb2O6_28253.cif,BaNb2O6,AB2C6,O,False,Pmma,51.0,3,3.4484340703571523,Nb,Nb,3,2,5.0,5.0,2.8756541493715564,0.5727799209855959,1.1991824785712744,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,1.395490868467822,1.395490868467822,0.6059629825456734,0.6062120698595883,-1
5526,28255,LaFeO3_28255.cif,LaFeO3,ABC3,O,False,Pnma,62.0,3,3.930101080125039,Fe,Fe,6,5,3.0,3.0,2.46654077,1.4635603101250387,1.5933655457578504,6,6,3,3,0.785,0.785,61,61,0.0,O:6,O:6,6.0,6.0,0.0125561401493895,0.0125561401493895,0.04166077988547997,0.045025178790499706,3
5527,28277,La2TiO5_28277.cif,La2TiO5,AB2C5,O,False,Pnma,62.0,3,3.93,Ti,Ti,8,8,4.0,4.0,2.6424484102004184,1.2875515897995815,1.487257039656614,2,2,3,3,0.745,0.745,51,51,0.0,S:5,S:5,5.0,5.0,2.5580802448156867,2.5580802448156867,0.14611107768767725,0.1916493723675326,-2
5528,28279,Cu2P2O7_28279.cif,Cu2P2O7,A2B2C7,"O,P",True,C2/c,15.0,3,3.0488400390003614,Cu,Cu,6,4,2.0,2.0,2.5606193692015,0.4882206697988609,1.1906650694246321,10,10,3,3,0.87,0.87,72,72,0.0,PB:7,PB:7,7.0,7.0,5.6161965197585415,5.6161965197585415,0.23003220335587155,0.1843839501839582,8
5529,2828,K2CrO4_2828.cif,K2CrO4,AB2C4,O,False,Pnma,62.0,3,4.8792525410500165,Cr,Cr,11,9,6.0,6.0,2.46784594,2.4114066010500173,1.9771301206306329,5,5,3,3,0.58,0.58,57,57,0.0,T:4,T:4,4.0,4.0,0.002877881783913441,0.002877881783913441,0.12763764011067447,0.12476420758890247,-1
5530,28280,Ag2F_28280.cif,Ag2F,AB2,F,False,P-3m1,164.0,2,2.8139191874382834,Ag,Ag,1,0,0.5,0.5,2.9418521827836077,-0.12793299534532476,0.9565127724315932,10,10,4,4,,,71,71,1.1808985208936988,C:12,C:12,12.0,12.0,1.118074416508399,1.118074416508399,,,9
5531,28289,CdWO4_28289.cif,CdWO4,ABC4,O,False,P2/c,13.0,3,3.2956730723783867,W,W,3,2,6.0,6.0,2.760380675765885,0.5352923966125016,1.193919773932623,4,4,5,5,0.74,0.74,55,55,0.0,O:6,O:6,6.0,6.0,1.6655807924235742,1.6655807924235742,0.1420062339896258,0.14327162815902492,-2
5532,28294,LiNbO3_28294.cif,LiNbO3,ABC3,O,False,R3c,161.0,3,3.7647643452117663,Nb,Nb,10,9,5.0,5.0,2.8756541493715564,0.8891101958402094,1.309185371277876,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,0.3074287581936201,0.3074287581936201,0.002778490215532003,0.002778490215532003,-1
5533,28295,LiNbO3_28295.cif,LiNbO3,ABC3,O,False,R3c,161.0,3,3.7647643452117663,Nb,Nb,10,9,5.0,5.0,2.8756541493715564,0.8891101958402094,1.309185371277876,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,0.3319802297999649,0.3319802297999649,0.00775668529213995,0.00775668529213995,-1
